symbol,date,forward_return_20d,ma_20,ma_50,ma_200,price_to_ma20,price_to_ma50,price_to_ma200,ma20_slope,ma50_slope,rsi_14,macd,macd_signal,macd_histogram,bb_position,bb_width,volume_ma_20,volume_ratio,return_1d,return_5d,return_20d,return_60d,volatility_20d,atr_14
TSLA,2023-11-14 05:00:00,0.00791879027842124,216.025,240.86539999999997,221.4557,0.098993172086564,-0.014345771538792906,0.0720428510081248,-0.03869045632444004,-0.01358006793310232,64.88031439799929,-4.615387252690255,-4.615387252690255,0.0,0.998316418539008,0.19865524876101362,127218948.7,1.177203140965745,0.0612399982119709,0.06854802412458372,-0.0684324112222876,0.026504669664475955,0.6179110670128107,11.053461538461542
TSLA,2023-11-15 05:00:00,0.033808268818975584,216.033,240.68380000000002,221.80379999999997,0.12408752366536602,0.008958642002494521,0.09484147701707557,-0.02983040343459422,-0.011484310826351119,72.4075416968818,-2.519200639917841,-2.519200639917841,0.0,1.1235033421192977,0.19901661351740402,128480815.15,1.1702445600493996,0.02287182511267427,0.09333213272702712,0.0006593044338223386,0.04138256357476733,0.601215062777003,11.330384615384618
META,2022-08-24 04:00:00,-0.12519906896974153,169.33900000000003,167.3802,55.407546,-0.03589840497463692,-0.02461581477379049,1.9465300628907114,-0.005222407594520182,0.03486433883265353,41.75129767546827,2.2715120835188998,2.2715120835188998,0.0,0.29246752095201756,0.17297728596176512,27329941.05,0.7644173458617833,0.013344919620135176,-0.06628538747497859,-0.037268545819082566,11.174496644295301,0.41627518068016783,5.88016923076923
META,2022-08-25 04:00:00,-0.168088636094324,169.74200000000002,167.48120000000003,56.176996,-0.005667424679808297,0.007754900251490726,2.004432632887668,-0.0003562962853901564,0.015065874563775786,51.800733232693545,2.0837140914822214,2.0837140914822214,0.0,0.4659077668182621,0.16623800059082486,24444250.45,0.6341169688023713,0.033811098860712985,-0.033665407076605924,0.05014932802389249,11.690225563909774,0.3898748498584556,5.512476923076924
META,2022-08-26 04:00:00,-0.1570651502039807,169.87600000000003,167.32980000000003,56.910896,-0.047658291930584795,-0.03316683579374402,1.8426893858778817,0.0008189139669019626,-0.004631535366465654,41.56878359546087,1.354428324599013,1.354428324599013,0.0,0.20556243106810812,0.16186212956271542,23542162.35,1.0204514200030568,-0.04147410830667142,-0.03679447487497023,0.016844751728472662,11.668754894283477,0.4170709137706195,5.943046153846154
META,2022-08-29 04:00:00,-0.15561977759628065,169.83800000000002,167.2958,57.631696000000005,-0.06281279807816875,-0.04857145248117423,1.7618482718259751,0.0016572598005390865,-0.0023471966624006276,40.84507042253519,0.5594103781851061,0.5594103781851061,0.0,0.11519957124034423,0.1632347403578423,22511460.3,0.8876661368787345,-0.016133020150822186,-0.02379638147807439,-0.00475207903457775,11.396417445482864,0.42098826106610965,5.334584615384618
META,2022-08-30 04:00:00,-0.09894375159073543,169.68650000000002,167.1642,58.343046,-0.07382142951855353,-0.05984654609061024,1.6937229160095617,0.00018567092039724196,-0.00140979520932483,25.554016620498572,-0.23018385764558502,-0.23018385764558502,0.0,0.06317882237822206,0.16899691063621425,22121131.9,0.884581679113807,-0.012628007790412732,-0.024517410464899858,-0.018915038391909667,11.643604183427192,0.42322412845023494,5.259200000000003
META,2022-08-31 04:00:00,-0.16276928742404717,169.393,167.2818,59.083996,-0.03815387884977539,-0.026014784632876986,1.7575995367679602,0.0003188869663808905,-0.0005878831546383505,34.90878938640131,-0.3859037420411653,-0.3859037420411653,0.0,0.27920939184443905,0.17280571473807216,22582716.8,1.8132993192386844,0.03671417663527632,-0.002021315692759873,-0.0347748815165877,12.267915309446256,0.39907485511192214,5.775569230769236
META,2022-09-01 04:00:00,-0.17948717948717952,169.1325,167.472,59.836296000000004,-0.022304997561083617,-0.012611063341931739,1.7635400426523726,-0.003590743599109386,-5.493153858475572e-05,34.11665967268149,-0.30966258318252926,-0.30966258318252926,0.0,0.37192885218084853,0.17416098739569671,22908090.35,1.3159404620560176,0.014914380408764583,-0.02026306434411651,-0.030544644427507595,12.837656903765692,0.40103368724923333,6.065946153846159
META,2022-09-02 04:00:00,-0.13541666666666652,168.79299999999998,167.5034,60.563196000000005,-0.05019757928350099,-0.04288509964573861,1.647152240776725,-0.006375238409192911,0.001037472105984498,30.33836742496655,-0.6484518452370764,-0.6484518452370764,0.0,0.22136190416055598,0.18015332444859122,22752664.85,0.9947929681740114,-0.030478955007257058,-0.009024601310421598,-0.040631919095206914,12.023558082859463,0.4086149811325872,6.431715384615389
